id,title,description,link,image_link,additional_image_link,price,sale_price,availability,brand,condition,product_type,google_product_category,gtin,mpn,item_group_id,color,size,age_group,gender,material,pattern,shipping_weight
"48879","K22T 15W Multifunctional Rotatable Clock Night Light Wireless Fast","Features: 1. Built-in fast charging chip, using fixed frequency voltage regulation mode 2. Support 5W/7.5W/10W/15W 3. Built-in multiple protection... Explore","https://luxtronics.in/product/smartphones-k22t-15w-multifunctional-rotatable-clock-48879","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0604275401.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06042754_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06042754_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06042754_B3.jpg","4624.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","TBD06042754","48879","","","adult","unisex","","",""
"50146","USAMS CC230 30W USB+USB-C / Type-C Dual Port GaN Digital Display","1. Material: PC 2. Input: 110-240V, 50/60Hz, 0.8A 3. Type-C output: 5V/3A, 9V/3A, 12V/2.5A 4. USB output: 5V/3A, 9V/2A, 10V/2A, 12V/1.5A 5. USB+Type-C...","https://luxtronics.in/product/smartphones-usams-cc230-30w-usb-50146","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006596701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0065967_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0065967_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0065967_B3.jpg","1775.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0065967","50146","Black","","adult","unisex","","",""
"48893","ROCK Simple Series 1m 27W USB-C / Type-C to 8 Pin Fast Charging Data","1. PD27W high power, fast charging without overheating. 2. Aluminum alloy plug, antioxidant, long-lasting and durable. 3. Built-in intelligent chips that...","https://luxtronics.in/product/smartphones-rock-simple-series-1m-27w-48893","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005920001A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005920001A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005920001A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005920001A_3.jpg","1029.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0059200","48893","","","adult","unisex","","",""
"48903","ADS-616B 8 Pin Male to USB-C/Type-C Female OTG Adapter, ADS-616B","1. Material: aluminum alloy 2. Function: 8 Pin device reads U disk/headphone/microphone, etc. 3. Supported devices: mobile phones/tablets with 8 Pin...","https://luxtronics.in/product/smartphones-ads-616b-pin-male-to-48903","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006016901A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0060169_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0060169_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0060169_B3.jpg","641.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0060169","48903","Black","","adult","unisex","","",""
"50161","ROCK W52 4 in 1 Multifunctional Foldable Wireless Charger Stand","1. Foldable design for easier portability 2. Non-slip silicone at the bottom for more stable placement 3. Overcharge protection, overvoltage protection,...","https://luxtronics.in/product/smartphones-rock-w52-in-multifunctional-foldable-50161","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0066057.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0066057_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0066057_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0066057_3.jpg","6073.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0066057","50161","","","adult","unisex","","","0.284"
"48916","8 Pin to 8 Pin Phone High Speed Data Transmission Cable","1. Photos/videos/APPs/chat records and other data can be copied and transferred with one click. 2. Fast transmission and simple operation. 3. Data line...","https://luxtronics.in/product/smartphones-pin-to-phone-high-48916","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/IP8G6256.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/IP8G6256_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/IP8G6256_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/IP8G6256_3.jpg","641.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","IP8G6256","48916","","","adult","unisex","","","0.019"
"48924","ADS-616A PD 30W 8 Pin Male to USB-C/Type-C Female Adapter, ADS-616A","1. Material: aluminum alloy 2. Function: 8 Pin device fast charging/data transmission 3. Supported devices: mobile phones/tablets with 8 Pin interface 4....","https://luxtronics.in/product/smartphones-ads-616a-pd-30w-pin-48924","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006017301A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0060173_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0060173_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0060173_B3.jpg","476.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0060173","48924","Black","","adult","unisex","","",""
"48742","Fast Charging Data Cable, Length: 1m","1. Fast Charging and Sync: High quality copper wire, improve charging and data transfer speed of phone charging cable. This cable ensures faster charging...","https://luxtronics.in/product/smartphones-fast-charging-data-cable-length-48742","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005953201.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005953201_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005953201_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005953201_3.jpg","203.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0059532-1","48742","","","adult","unisex","","",""
"50062","T21 3 in 1 Mecha Charger Mobile Phone Watch Earphone Desktop Wireless","1. The mecha shape design combines technical aesthetics with modern appearance, which is unique. 2. Supports 15W high-speed wireless charging, providing a...","https://luxtronics.in/product/smartphones-t21-in-mecha-charger-mobile-50062","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002572201A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0025722_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0025722_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0025722_B3.jpg","3885.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","SYA0025722","50062","Beige","","adult","unisex","","",""
"48761","Mechanic X-Power Series Multiport Digital Display USB Charger Station","1. X-Power Max desktop superfast charger, single port maximum power 140W, support PD / Wireless charging and output at the same time 2. 10 ports are...","https://luxtronics.in/product/smartphones-mechanic-power-series-multiport-digital-48761","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005953401A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005953401A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0059534_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0059534_B2.jpg","13573.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0059534","48761","","","adult","unisex","","",""
"48784","YESIDO CA159 1.2m 27W USB-C / Type-C to 8 Pin Auto Power-off Charging","1. Aluminum alloy+TPE terminals, integrated and durable. 2. 27W fast charging, 480Mbps data transmission rate. 3. Built-in intelligent power-off chip to...","https://luxtronics.in/product/smartphones-yesido-ca159-2m-27w-usb-48784","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005954501A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005954501A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005954501A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005954501A_3.jpg","1117.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0059545","48784","","","adult","unisex","","",""
"50081","For Apple Series 3 In 1 RGB Light Magsafe Magnetic Mobile Phone Holder","1. Intelligent temperature control, charging does not damage the phone, safe and scalding 2. Supports charging three devices at the same time 3. Using...","https://luxtronics.in/product/smartphones-apple-series-in-rgb-light-50081","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0604870901A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06048709_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06048709_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06048709_B3.jpg","3931.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","TBD06048709","50081","White","","adult","unisex","","",""
"48795","Yesido HM13 2m 8 Pin to HDMI 1080P HDTV Adapter Cable, HM13","1. Material: ABS+aluminum alloy+braided wire 2. Chip: AM8268L 3. Resolution: 1080P HDMI 1.4 4. Cable length: 2m 5. Synchronous transmission of audio and...","https://luxtronics.in/product/audio-yesido-hm13-2m-pin-to-48795","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005955301A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005955301A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005955301A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005955301A_3.jpg","3430.00 INR","","in stock","Luxtronics","new","Audio","Electronics > Electronics Accessories","","EDA0059553","48795","","","adult","unisex","","",""
"48817","S16 15W 3 in 1 Foldable Wireless Fast Charging Phone Holder, S16","1. Product material: aluminum alloy+PC+ABS+silica gel 2. Product size: 137x65x30mm 3. Input interface: Type-C 4. Input voltage: DC 5V/2A, 9V/2A, 12V/1.5A...","https://luxtronics.in/product/smartphones-s16-15w-in-foldable-wireless-48817","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005963601A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005963601A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005963601A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005963601A_3.jpg","4683.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0059636","48817","","","adult","unisex","","",""
"50093","USAMS SJ729 30W USB-C/Type-C to 8 Pin Aluminum Alloy Data Cable","1. Material: TPE + aluminum alloy 2. Power: 30W 3. Data transmission: 480Mbps 4. Cable length: 1.2m 5. Twill design concept, simple and beautiful 6....","https://luxtronics.in/product/smartphones-usams-sj729-30w-usb-type-50093","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006596101A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006596101A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006596101A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006596101A_3.jpg","623.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0065961","50093","","","adult","unisex","","",""
"50105","ROCK P8 Prime Series 1m USB Fast Charging Data Cable, 2.4A 8 Pin","1. Large current, fast charging speed. 2. Charging and data transmission are carried out simultaneously, which is efficient and convenient. 3. Built-in...","https://luxtronics.in/product/smartphones-rock-p8-prime-series-1m-50105","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006594701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006594701A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0065947_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0065947_B2.jpg","571.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0065947-1","50105","","","adult","unisex","","",""
"48833","A93 15W 5 in 1 Multifunctional Foldable Wireless Charger Desktop Phone","Features: 1. Supports charging of mobile phones, headphones, and watches at the same time, no need to wait for charging 2. Press one button to... Explore","https://luxtronics.in/product/smartphones-a93-15w-in-multifunctional-foldable-48833","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005963901A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005963901A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0059639_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0059639_B2.jpg","5243.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0059639","48833","Black","","adult","unisex","","",""
"49983","ROCK G20 Two to Three 5A USB+Type-C to 8 Pin+Type-C+Micro USB Fast","1. Material: aluminum alloy + braid 2. Current: 5A 3. Cable length: 1.5m 4. Support protocol: PD/FCP/SCP/QC/V00C 5. Dual input and three output, multiple...","https://luxtronics.in/product/smartphones-rock-g20-two-to-three-49983","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006545301A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0065453_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0065453_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0065453_B3.jpg","1901.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0065453","49983","Black","","adult","unisex","","",""
"48677","USAMS US-SJ667 USB To 8 Pin 2.4A Fast Charge Data Cable, Length: 1.2m","1. 2.4A high current, fast charging without getting hot 2. Charging + data transmission, two functions in one 3. Hard aluminum alloy plug, durable 4....","https://luxtronics.in/product/smartphones-usams-us-sj667-usb-to-48677","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005916501A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005916501A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005916501A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005916501A_3.jpg","567.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0059165","48677","","","adult","unisex","","",""
"49995","ROCK G20 2 in 1 5A USB-C/Type-C to USB-C/Type-C+8 Pin Transparent Fast","1. Material: aluminum alloy+woven+TPE 2. Current: 5A 3. Cable length: 1.5m 4. PD100W fast charging, 5A speed-up current, widely compatible 5. Supports...","https://luxtronics.in/product/smartphones-rock-g20-in-5a-usb-49995","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006545701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006545701A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006545701A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006545701A_3.jpg","1673.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0065457","49995","","","adult","unisex","","",""
"48688","USAMS US-SJ669 USB To 8 Pin 2.4A Fast Charge Data Cable, Length: 2m","1. 2.4A high current, fast charging without getting hot 2. Charging + data transmission, two functions in one 3. Hard aluminum alloy plug, durable 4....","https://luxtronics.in/product/smartphones-usams-us-sj669-usb-to-48688","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005916701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005916701A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005916701A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA005916701A_3.jpg","634.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0059167","48688","","","adult","unisex","","",""
"50007","Multi-functional Data Cable Organizer Hole-free Plug Fixer Small","1. Material: PP 2. Wall-mounted neat storage, goodbye to wire entanglement, plug fixed, convenient installation 3. Tangle/buckle two-in-one storage,...","https://luxtronics.in/product/chargers-cables-multi-functional-data-cable-organizer-50007","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0604833501A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06048335_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06048335_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06048335_B3.jpg","200.00 INR","","in stock","Luxtronics","new","Chargers & Cables","Electronics > Electronics Accessories","","TBD06048335","50007","","","adult","unisex","","",""
